symbol,tested,sum_a,sum_b,common_mean,dispersion,mean_a_sizenorm,mean_b_sizenorm,log2FC,p,p_adj,significant,Direction
B930092H01Rik,TRUE,1,0,0.000300136469025267,342.871617924564,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Gm35288,TRUE,1,0,0.000235041118967948,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Calml4,TRUE,1049,527,0.430142166266262,83.760296189292,0.450510231839809,0.402735108873241,0.160850943560891,0.803551630151503,1,FALSE,UP
Pias1,TRUE,2592,1350,1.08863312961825,82.3710879579397,1.11317685503221,1.03167437756902,0.109665981893469,0.88361911193109,1,FALSE,UP
Skor1,TRUE,1,0,0.000263629916892865,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Dis3l,TRUE,271,136,0.111574507955096,88.4847691100891,0.116385388778444,0.103931640999546,0.158502208655672,0.827043676815806,1,FALSE,UP
Slc24a1,TRUE,1,0,0.000288347147819692,210.713673931472,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Igdcc4,TRUE,1,0,0.000243150779026976,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Parp16,TRUE,364,188,0.151539479569018,88.6285649020631,0.156325762049276,0.14367020961702,0.118581679912166,0.879751906628111,1,FALSE,UP
Cilp,TRUE,1,0,0.00027051124176899,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Trip4,TRUE,965,541,0.413263754281431,83.7763100801492,0.414435055982284,0.413433954270253,0.00280178784776108,0.935676747112749,1,FALSE,UP
Ciao2a,TRUE,137,75,0.0574563885371977,99.364949501857,0.0588368939581066,0.0573152431982791,0.0296683937004429,0.978161024994585,1,FALSE,UP
Usp3,TRUE,3111,1619,1.30174665395845,82.4101617301397,1.3360699058662,1.23724504984019,0.110919697580064,0.882152896823319,1,FALSE,UP
Tln2,TRUE,5010,2582,2.09653682288693,82.0201201632062,2.15162656007383,1.97317277250609,0.125122344677437,0.856413968387299,1,FALSE,UP
Lipc,TRUE,15,7,0.0060885680719234,157.515520349212,0.00644199568884379,0.00534942269850605,0.16907145036586,1,1,FALSE,UP
Gm32511,TRUE,1,0,0.000240730187629284,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Cgnl1,TRUE,4246,2181,1.7788435051043,82.0463278134469,1.82351424632205,1.66672727220596,0.129864457389654,0.848480963001044,1,FALSE,UP
4930509E16Rik,TRUE,8,3,0.00299322617113147,140.058823754057,0.00343573103405002,0.00229260972793116,0.338996451808173,0.796470728472685,1,FALSE,UP
Pygo1,TRUE,1,0,0.000258166370363162,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Dnaaf4,TRUE,52,25,0.0206288925535981,138.899610975414,0.0223322517213251,0.019105081066093,0.196552186787967,0.858194237425889,1,FALSE,UP
Khdc3,TRUE,1,0,0.000278640025129874,93.5021640804591,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Gm27211,TRUE,1,0,0.000247791993414672,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Gnb5,TRUE,16,8,0.00661411123810993,160.275800837423,0.00687146206810004,0.00611362594114977,0.0866092901738869,1,1,FALSE,UP
Bmp5,TRUE,1,0,0.000261394817978979,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Mlip,TRUE,38,19,0.0152737304634455,165.562198869517,0.0163197224117376,0.0145198616102307,0.132545574340745,0.942344080973521,1,FALSE,UP
Gclc,TRUE,1344,679,0.553215702361703,83.2129339853397,0.577202813720403,0.518894001755087,0.153070971672144,0.813954652888708,1,FALSE,UP
Gcm1,TRUE,1,0,0.000275035849960933,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Gm47501,TRUE,1,0,0.000254753305355262,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
4930562D21Rik,TRUE,1,0,0.000285807821836575,180.820805647321,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Cox7a2,TRUE,1057,536,0.434522751950141,84.141105827383,0.453945962873859,0.409612938057035,0.147417084494473,0.825741414362313,1,FALSE,UP
