symbol,tested,sum_a,sum_b,common_mean,dispersion,mean_a_sizenorm,mean_b_sizenorm,log2FC,p,p_adj,significant,Direction
Cdpf1,TRUE,24,32,0.019195098,38.72569327,0.016569672,0.017120787,-0.032928434,1,1,FALSE,DOWN
Gm49470,TRUE,0,2,0.000403194,27.23712483,0,0.001070049,-1.217353005,0.512044695,1,FALSE,DOWN
Alg12,TRUE,92,121,0.066409653,27.99469625,0.063517075,0.064737975,-0.023969031,0.967132468,1,FALSE,DOWN
Ttll8,TRUE,2,5,0.002289323,27.23712483,0.001380806,0.002675123,-0.632390505,0.714587094,1,FALSE,DOWN
Panx2,TRUE,0,2,0.000559511,27.23712483,0,0.001070049,-1.217353005,0.512044695,1,FALSE,DOWN
Mapk12,TRUE,1,2,0.00129567,94.3008899,0.000690403,0.001070049,-0.217353005,1,1,FALSE,DOWN
Plxnb2,TRUE,276,409,0.233224085,28.22126915,0.190551226,0.218825057,-0.198128438,0.516993837,1,FALSE,DOWN
Cpt1b,TRUE,8,12,0.006011794,57.88280524,0.005523224,0.006420295,-0.162905221,0.848683733,1,FALSE,DOWN
C730034F03Rik,TRUE,6,9,0.006490913,96.32403216,0.004142418,0.004815221,-0.146963677,1,1,FALSE,DOWN
Arsa,TRUE,2,3,0.00221838,167.1880803,0.001380806,0.001605074,-0.047428004,1,1,FALSE,DOWN
C230037L18Rik,TRUE,1,3,0.001773543,703.1887871,0.000690403,0.001605074,-0.632390505,1,1,FALSE,DOWN
Alg10b,TRUE,31,42,0.021509547,27.23712483,0.021402493,0.022471033,-0.058655259,0.925941014,1,FALSE,DOWN
Cpne8,TRUE,12,16,0.010299645,76.04647293,0.008284836,0.008560393,-0.019413628,1,1,FALSE,DOWN
Zcrb1,TRUE,149,204,0.114907238,30.49621112,0.102870046,0.109145016,-0.083051914,0.815070805,1,FALSE,DOWN
Pphln1,TRUE,119,164,0.079013225,27.23712483,0.082157956,0.087744033,-0.091822123,0.792962095,1,FALSE,DOWN
Adamts20,TRUE,0,1,0.00107103,1584.689092,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Scaf11,TRUE,717,957,0.521451517,28.05545039,0.495018946,0.512018532,-0.048432317,0.884473009,1,FALSE,DOWN
Rapgef3os1,TRUE,7,13,0.006351036,27.23712483,0.004832821,0.00695532,-0.439745427,0.536252052,1,FALSE,DOWN
Rapgef3os2,TRUE,7,14,0.007065013,55.97434311,0.004832821,0.007490344,-0.5392811,0.45639049,1,FALSE,DOWN
Vdr,TRUE,775,1083,0.584898844,27.86014527,0.53506232,0.57943163,-0.114626704,0.696757056,1,FALSE,DOWN
Tmem106c,TRUE,39,56,0.033493499,34.90894056,0.026925717,0.029961377,-0.143352424,0.770510273,1,FALSE,DOWN
Senp1,TRUE,214,292,0.153871713,29.00948172,0.147746241,0.15622718,-0.078954509,0.817723917,1,FALSE,DOWN
Pfkm,TRUE,46,63,0.036577853,31.2758033,0.031758538,0.033706549,-0.077801653,0.89238586,1,FALSE,DOWN
Asb8,TRUE,71,109,0.058494932,29.8801171,0.049018613,0.05831768,-0.243825217,0.5163631,1,FALSE,DOWN
Olfr286,TRUE,0,1,0.00023469,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
H1fnt,TRUE,0,1,0.000281902,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Gm29331,TRUE,1,2,0.001183883,104.0554923,0.000690403,0.001070049,-0.217353005,1,1,FALSE,DOWN
Ddx23,TRUE,149,226,0.118062281,27.87359825,0.102870046,0.120915557,-0.230120301,0.474689145,1,FALSE,DOWN
Ccdc65,TRUE,2,4,0.001945516,27.23712483,0.001380806,0.002140098,-0.369356099,0.708981244,1,FALSE,DOWN
Fkbp11,TRUE,1,3,0.001534321,246.7660026,0.000690403,0.001605074,-0.632390505,0.681388069,1,FALSE,DOWN
Prkag1,TRUE,203,266,0.147186409,30.55388452,0.140151808,0.142316541,-0.020661094,0.967870238,1,FALSE,DOWN
Lmbr1l,TRUE,213,282,0.164407098,29.50475999,0.147055838,0.150876934,-0.035581761,0.937967205,1,FALSE,DOWN
Troap,TRUE,0,1,0.000722734,1143.537407,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
C1ql4,TRUE,0,1,0.000344935,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Spats2,TRUE,229,345,0.178602262,32.24700556,0.158102285,0.184583483,-0.221528681,0.501666552,1,FALSE,DOWN
Mcrs1,TRUE,41,63,0.034495114,34.45634688,0.028306523,0.033706549,-0.240073082,0.584405619,1,FALSE,DOWN
Prpf40b,TRUE,174,235,0.12730497,28.68622016,0.120130121,0.125730778,-0.063822442,0.851785882,1,FALSE,DOWN
Nckap5l,TRUE,0,1,0.000248881,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Nckap5los,TRUE,0,1,0.001099249,1608.188698,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Faim2,TRUE,0,2,0.000498039,27.23712483,0,0.001070049,-1.217353005,0.512044695,1,FALSE,DOWN
Aqp6,TRUE,4,8,0.004177585,72.24624463,0.002761612,0.004280197,-0.480387411,0.612824084,1,FALSE,DOWN
Smarcd1,TRUE,53,78,0.040283445,27.7176041,0.036591359,0.041731918,-0.181283751,0.627496208,1,FALSE,DOWN
Gm17349,TRUE,2,4,0.002570766,649.5696149,0.001380806,0.002140098,-0.369356099,1,1,FALSE,DOWN
Gm16537,TRUE,1,2,0.000925471,27.23712483,0.000690403,0.001070049,-0.217353005,1,1,FALSE,DOWN
Cox14,TRUE,144,195,0.116698803,29.99892587,0.099418031,0.104329795,-0.067191259,0.849575475,1,FALSE,DOWN
Gm49494,TRUE,14,24,0.012298277,41.52658593,0.009665642,0.01284059,-0.369356099,0.591324201,1,FALSE,DOWN
Gm21917,TRUE,0,1,0.000484877,478.0713052,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
2310068J16Rik,TRUE,8,14,0.006732591,37.56473341,0.005523224,0.007490344,-0.369356099,0.571836943,1,FALSE,DOWN
Atf1,TRUE,207,288,0.143967565,27.76241131,0.14291342,0.154087082,-0.106876469,0.73455295,1,FALSE,DOWN
Letmd1,TRUE,138,180,0.103607787,28.60957433,0.095275613,0.096304426,-0.013295319,1,1,FALSE,DOWN
Tfcp2,TRUE,394,545,0.287488574,27.73952028,0.272018779,0.291588401,-0.099438803,0.748852367,1,FALSE,DOWN
Gm27209,TRUE,2,4,0.001298201,27.23712483,0.001380806,0.002140098,-0.369356099,0.708981244,1,FALSE,DOWN
C330013E15Rik,TRUE,8,15,0.006414025,27.23712483,0.005523224,0.008025369,-0.462465503,0.564304965,1,FALSE,DOWN
Slc4a8,TRUE,2,4,0.002818791,300.5308187,0.001380806,0.002140098,-0.369356099,1,1,FALSE,DOWN
Acvr1b,TRUE,70,107,0.052347745,27.53022799,0.04832821,0.057247631,-0.237530887,0.500370571,1,FALSE,DOWN
Atg101,TRUE,28,40,0.022874342,43.86254563,0.019331284,0.021400984,-0.131961514,0.79155032,1,FALSE,DOWN
Gm35853,TRUE,0,1,0.000165026,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Gm671,TRUE,2,4,0.001979728,27.23712483,0.001380806,0.002140098,-0.369356099,0.708981244,1,FALSE,DOWN
Krt7,TRUE,8,12,0.008484724,103.9585302,0.005523224,0.006420295,-0.162905221,0.86240309,1,FALSE,DOWN
Spryd3,TRUE,34,52,0.026863312,34.79049364,0.023473702,0.027821279,-0.231027942,0.637015934,1,FALSE,DOWN
Itgb7,TRUE,1,2,0.000845347,27.23712483,0.000690403,0.001070049,-0.217353005,1,1,FALSE,DOWN
Mfsd5,TRUE,11,21,0.011771608,56.0799911,0.007594433,0.011235516,-0.506859623,0.474301115,1,FALSE,DOWN
Gm49479,TRUE,0,1,0.000421429,173.6445974,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Espl1,TRUE,0,2,0.000367761,27.23712483,0,0.001070049,-1.217353005,0.512044695,1,FALSE,DOWN
Pfdn5,TRUE,232,340,0.186891996,28.2794935,0.160173494,0.18190836,-0.181832289,0.554856787,1,FALSE,DOWN
Myg1,TRUE,103,141,0.077757746,29.0296185,0.071111508,0.075438467,-0.081697906,0.827254802,1,FALSE,DOWN
Sp1,TRUE,172,238,0.125424888,29.0974067,0.118749315,0.127335852,-0.098629085,0.78087413,1,FALSE,DOWN
Prr13,TRUE,73,107,0.058921433,29.73617876,0.050399419,0.057247631,-0.177824641,0.64265018,1,FALSE,DOWN
Map3k12,TRUE,77,108,0.058496501,28.40113493,0.05316103,0.057782656,-0.115172611,0.747554217,1,FALSE,DOWN
Gm10337,TRUE,0,1,0.000540561,686.3632633,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Atf7,TRUE,473,613,0.310461586,27.40299211,0.326560616,0.327970073,-0.005742101,1,1,FALSE,DOWN
Atp5g2,TRUE,271,395,0.224842042,28.49443428,0.187099211,0.211334713,-0.174284283,0.567405184,1,FALSE,DOWN
Gm36560,TRUE,0,1,0.000238409,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Hotair,TRUE,0,1,0.000454392,342.4144916,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Hoxc11,TRUE,2,4,0.002470699,156.6085494,0.001380806,0.002140098,-0.369356099,0.735948132,1,FALSE,DOWN
Hoxc9,TRUE,36,50,0.033147081,50.88674436,0.024854508,0.026751229,-0.095362481,0.88693179,1,FALSE,DOWN
D930007P13Rik,TRUE,0,1,0.000449938,321.0512138,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Gm49477,TRUE,0,2,0.000376524,27.23712483,0,0.001070049,-1.217353005,0.512044695,1,FALSE,DOWN
Smug1,TRUE,22,36,0.017320626,29.51243079,0.015188866,0.019260885,-0.318281914,0.520344072,1,FALSE,DOWN
Nfe2,TRUE,0,1,0.000827658,1315.511793,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Nckap1l,TRUE,0,1,0.000235836,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Gm49272,TRUE,0,1,0.00056589,767.5437187,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Gm49504,TRUE,0,1,0.000189918,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
1700037C18Rik,TRUE,27,37,0.018105578,29.14276626,0.018640881,0.01979591,-0.072963096,0.919970229,1,FALSE,DOWN
Cluap1,TRUE,309,445,0.218311717,27.95007118,0.213334525,0.238085942,-0.157165999,0.607368732,1,FALSE,DOWN
Nlrc3,TRUE,12,18,0.008692158,39.70299538,0.008284836,0.009630443,-0.1798783,0.87512003,1,FALSE,DOWN
Slx4,TRUE,116,167,0.085733133,28.97664802,0.080086747,0.089349106,-0.154343208,0.653082518,1,FALSE,DOWN
Dnase1,TRUE,155,229,0.131328044,35.53907723,0.107012464,0.122520631,-0.192478337,0.585720486,1,FALSE,DOWN
Crebbp,TRUE,1274,1686,0.852939659,27.40002322,0.879573413,0.902051457,-0.036353231,0.912410804,1,FALSE,DOWN
Vasn,TRUE,12,18,0.010676143,51.81322267,0.008284836,0.009630443,-0.1798783,0.879912366,1,FALSE,DOWN
Dnaja3,TRUE,173,242,0.12703114,29.08992633,0.119439718,0.129475951,-0.114259512,0.730834201,1,FALSE,DOWN
Nmral1,TRUE,7,12,0.006817475,60.2540794,0.004832821,0.006420295,-0.332830223,0.693980453,1,FALSE,DOWN
Hmox2,TRUE,128,192,0.095890826,29.44538173,0.088371583,0.102724721,-0.213620287,0.527422035,1,FALSE,DOWN
Cdip1,TRUE,367,493,0.267699091,27.85090226,0.253377899,0.263767122,-0.05719578,0.866927229,1,FALSE,DOWN
Ubald1,TRUE,28,40,0.022303588,29.08791533,0.019331284,0.021400984,-0.131961514,0.772952255,1,FALSE,DOWN
Mgrn1,TRUE,302,437,0.215675548,27.50905265,0.208501704,0.233805745,-0.164003581,0.588472792,1,FALSE,DOWN
Ubn1,TRUE,278,376,0.201343272,27.91539551,0.191932032,0.201169246,-0.066689906,0.841015723,1,FALSE,DOWN
Ppl,TRUE,4,8,0.004717036,68.27724142,0.002761612,0.004280197,-0.480387411,0.61073012,1,FALSE,DOWN
Rbfox1,TRUE,25,36,0.02491943,83.0970153,0.017260075,0.019260885,-0.141404152,0.871799986,1,FALSE,DOWN
1810013L24Rik,TRUE,355,460,0.235894897,27.56253837,0.245093063,0.246111311,-0.005280014,1,1,FALSE,DOWN
Grin2a,TRUE,0,1,0.000468541,407.5724887,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Atf7ip2,TRUE,1,3,0.000676038,27.23712483,0.000690403,0.001605074,-0.632390505,0.642615385,1,FALSE,DOWN
Emp2,TRUE,0,1,0.00037191,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Clec16a,TRUE,181,238,0.116287534,28.2091349,0.124962942,0.127335852,-0.025462672,0.963290987,1,FALSE,DOWN
Gm26822,TRUE,2,4,0.002445629,173.5787535,0.001380806,0.002140098,-0.369356099,0.73901969,1,FALSE,DOWN
Txndc11,TRUE,406,609,0.29609876,27.58672348,0.280303615,0.325829975,-0.216170953,0.458702043,1,FALSE,DOWN
Tnfrsf17,TRUE,0,1,0.000559337,747.2486048,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Ercc4,TRUE,139,202,0.104878169,27.87038882,0.095966016,0.108074967,-0.168443405,0.617658064,1,FALSE,DOWN
Mrtfb,TRUE,226,311,0.146170665,27.39223016,0.156031076,0.166392647,-0.091244236,0.779891731,1,FALSE,DOWN
Bmerb1,TRUE,13,20,0.009665986,40.69485944,0.008975239,0.010700492,-0.217353005,0.768470523,1,FALSE,DOWN
Myh11,TRUE,1,3,0.001521822,184.9544243,0.000690403,0.001605074,-0.632390505,0.671536314,1,FALSE,DOWN
Gm15868,TRUE,0,2,0.000496277,27.23712483,0,0.001070049,-1.217353005,0.512044695,1,FALSE,DOWN
Gm49521,TRUE,5,7,0.003105524,27.23712483,0.003452015,0.003745172,-0.047428004,1,1,FALSE,DOWN
Fgd4,TRUE,852,1203,0.568715778,27.64931368,0.58822335,0.643634581,-0.12960825,0.653749453,1,FALSE,DOWN
Vpreb1,TRUE,1,5,0.005110889,875.8859153,0.000690403,0.002675123,-1.217353005,0.626502961,1,FALSE,DOWN
Mapk1,TRUE,458,661,0.306850228,28.00212625,0.316204571,0.353651253,-0.160727568,0.589085409,1,FALSE,DOWN
1700056N10Rik,TRUE,6,9,0.005084237,43.3679595,0.004142418,0.004815221,-0.146963677,1,1,FALSE,DOWN
Ppil2,TRUE,271,384,0.199831278,28.02724752,0.187099211,0.205449442,-0.133642299,0.66658609,1,FALSE,DOWN
Ccdc116,TRUE,0,1,0.000258192,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Pi4ka,TRUE,565,763,0.38763216,27.49619694,0.390077691,0.408223762,-0.06516109,0.835843827,1,FALSE,DOWN
Crkl,TRUE,142,186,0.094792129,28.6148501,0.098037225,0.099514574,-0.019413628,0.977352532,1,FALSE,DOWN
Thap7,TRUE,42,68,0.040107532,33.32560342,0.028996926,0.036381672,-0.314650207,0.466696667,1,FALSE,DOWN
Scarf2,TRUE,2,4,0.001854749,295.0188746,0.001380806,0.002140098,-0.369356099,1,1,FALSE,DOWN
Slc25a1,TRUE,71,92,0.058356203,32.15320952,0.049018613,0.049222262,-0.001624314,1,1,FALSE,DOWN
Dgcr6,TRUE,41,63,0.034344014,29.32672463,0.028306523,0.033706549,-0.240073082,0.568951275,1,FALSE,DOWN
Dgcr8,TRUE,121,159,0.082802617,27.41634061,0.083538762,0.08506891,-0.023581262,0.97364996,1,FALSE,DOWN
Comt,TRUE,336,458,0.253995382,28.93796527,0.231975406,0.245041262,-0.078136067,0.809547216,1,FALSE,DOWN
Txnrd2,TRUE,55,78,0.039825269,31.65286994,0.037972165,0.041731918,-0.128816331,0.772203419,1,FALSE,DOWN
Hira,TRUE,365,541,0.264790391,27.94040727,0.251997093,0.289448303,-0.198839708,0.501577591,1,FALSE,DOWN
Olfr165,TRUE,1,3,0.001624141,50.52775313,0.000690403,0.001605074,-0.632390505,0.647280234,1,FALSE,DOWN
Map6d1,TRUE,0,1,0.000273339,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Gm16618,TRUE,23,38,0.019525499,43.47910789,0.015879269,0.020330934,-0.332830223,0.564614807,1,FALSE,DOWN
Teddm3,TRUE,0,1,0.000517695,606.2509717,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
2510009E07Rik,TRUE,204,282,0.135418614,27.23712483,0.140842211,0.150876934,-0.097568648,0.75920514,1,FALSE,DOWN
1300002E11Rik,TRUE,60,78,0.043176801,29.97109152,0.04142418,0.041731918,-0.005433915,1,1,FALSE,DOWN
Map3k13,TRUE,693,957,0.470665633,27.45988795,0.478449274,0.512018532,-0.097480498,0.741344591,1,FALSE,DOWN
Gm49607,TRUE,0,2,0.000434731,27.23712483,0,0.001070049,-1.217353005,0.512044695,1,FALSE,DOWN
Gm26744,TRUE,0,2,0.000487778,27.23712483,0,0.001070049,-1.217353005,0.512044695,1,FALSE,DOWN
Crygs,TRUE,0,1,0.000972323,1491.758834,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Hrg,TRUE,1,3,0.001572181,74.29391872,0.000690403,0.001605074,-0.632390505,0.651887684,1,FALSE,DOWN
Kng1,TRUE,3,5,0.001916421,27.23712483,0.002071209,0.002675123,-0.217353005,1,1,FALSE,DOWN
Adipoq,TRUE,1,2,0.001115373,41.37797577,0.000690403,0.001070049,-0.217353005,1,1,FALSE,DOWN
Masp1,TRUE,0,1,0.00015455,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Lpp,TRUE,1749,2322,1.094245336,27.51367741,1.207514835,1.242327096,-0.041024737,0.897832317,1,FALSE,DOWN
Tprg,TRUE,0,1,0.000468541,407.5724887,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Trp63,TRUE,16,26,0.012191968,53.1284935,0.011046448,0.013910639,-0.299815166,0.632533107,1,FALSE,DOWN
Cldn16,TRUE,1,2,0.000746085,27.23712483,0.000690403,0.001070049,-0.217353005,1,1,FALSE,DOWN
Tmem207,TRUE,0,4,0.002848538,1225.809036,0,0.002140098,-1.9543186,0.761930261,1,FALSE,DOWN
Ccdc50,TRUE,613,862,0.43388352,27.8819209,0.423217035,0.461191196,-0.123512408,0.677897086,1,FALSE,DOWN
Gm10823,TRUE,0,2,0.000645431,27.23712483,0,0.001070049,-1.217353005,0.512044695,1,FALSE,DOWN
Mb21d2,TRUE,253,364,0.170188849,27.78426161,0.174671957,0.19474895,-0.155458472,0.612909546,1,FALSE,DOWN
Gm1968,TRUE,0,1,0.000210184,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Gm26562,TRUE,0,2,0.000413693,27.23712483,0,0.001070049,-1.217353005,0.512044695,1,FALSE,DOWN
Gp5,TRUE,0,2,0.000292244,27.23712483,0,0.001070049,-1.217353005,0.512044695,1,FALSE,DOWN
Gm46565,TRUE,4,8,0.003451264,27.23712483,0.002761612,0.004280197,-0.480387411,0.587052914,1,FALSE,DOWN
Gm41442,TRUE,0,2,0.000409736,27.23712483,0,0.001070049,-1.217353005,0.512044695,1,FALSE,DOWN
Gm15743,TRUE,0,2,0.000425394,27.23712483,0,0.001070049,-1.217353005,0.512044695,1,FALSE,DOWN
Gm536,TRUE,1,3,0.001624124,118.4107166,0.000690403,0.001605074,-0.632390505,0.660059306,1,FALSE,DOWN
Dlg1,TRUE,1290,1792,0.885535538,27.41575399,0.890619861,0.958764064,-0.106276992,0.713984901,1,FALSE,DOWN
Meltf,TRUE,0,1,0.000436044,251.6205612,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Pigz,TRUE,1,2,0.000944467,27.23712483,0.000690403,0.001070049,-0.217353005,1,1,FALSE,DOWN
Pak2,TRUE,674,882,0.455334363,27.86027056,0.465331617,0.471891688,-0.01991644,0.962027584,1,FALSE,DOWN
Cep19,TRUE,77,110,0.067183396,35.42085507,0.05316103,0.058852705,-0.141404152,0.733914548,1,FALSE,DOWN
Wdr53,TRUE,47,62,0.034342054,35.51793727,0.032448941,0.033171525,-0.024707927,1,1,FALSE,DOWN
Ubxn7,TRUE,326,428,0.214569651,27.57498254,0.225071376,0.228990524,-0.024077517,0.95663644,1,FALSE,DOWN
Tm4sf19,TRUE,0,1,0.000238409,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Tctex1d2,TRUE,43,67,0.031224076,27.36746076,0.029687329,0.035846647,-0.260421727,0.531647531,1,FALSE,DOWN
Gm34680,TRUE,0,1,0.000181147,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Rubcn,TRUE,224,322,0.162771026,28.57901468,0.154650271,0.172277918,-0.153999668,0.626218202,1,FALSE,DOWN
Rpl35a,TRUE,1242,1828,1.140780587,28.03667973,0.857480518,0.978024949,-0.189619283,0.505822886,1,FALSE,DOWN
Snx4,TRUE,142,186,0.09908172,27.94019854,0.098037225,0.099514574,-0.019413628,0.977151601,1,FALSE,DOWN
1700007L15Rik,TRUE,10,14,0.011421882,277.9173143,0.00690403,0.007490344,-0.079849482,1,1,FALSE,DOWN
Slc12a8,TRUE,0,1,0.000213409,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Heg1,TRUE,37,49,0.034027341,214.5588915,0.025544911,0.026216205,-0.028319181,1,1,FALSE,DOWN
Muc13,TRUE,0,2,0.00095838,345.4205097,0,0.001070049,-1.217353005,0.55443141,1,FALSE,DOWN
Itgb5,TRUE,96,144,0.070914285,28.8344277,0.066278687,0.077043541,-0.212386752,0.553872339,1,FALSE,DOWN
Gm15829,TRUE,0,1,0.000391584,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Ropn1,TRUE,0,1,0.00046078,372.3230804,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Sema5b,TRUE,3,5,0.0024181,27.23712483,0.002071209,0.002675123,-0.217353005,1,1,FALSE,DOWN
Gm26838,TRUE,0,1,0.000162859,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Parp14,TRUE,4,10,0.007963444,248.2327844,0.002761612,0.005350246,-0.769894028,0.577340226,1,FALSE,DOWN
Kpna1,TRUE,206,296,0.152558207,28.34750691,0.142223017,0.158367278,-0.153222668,0.625298658,1,FALSE,DOWN
Wdr5b,TRUE,8,15,0.00527816,27.23712483,0.005523224,0.008025369,-0.462465503,0.564304965,1,FALSE,DOWN
Fam162a,TRUE,78,113,0.05759181,30.75320259,0.053851433,0.060457779,-0.161499771,0.661936221,1,FALSE,DOWN
Ccdc58,TRUE,274,363,0.197080065,28.81709479,0.18917042,0.194213926,-0.036897336,0.925441006,1,FALSE,DOWN
Csta1,TRUE,0,2,0.000379606,27.23712483,0,0.001070049,-1.217353005,0.512044695,1,FALSE,DOWN
Gm49662,TRUE,0,1,0.000150768,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
2600002D14Rik,TRUE,0,2,0.000453667,27.23712483,0,0.001070049,-1.217353005,0.512044695,1,FALSE,DOWN
Golgb1,TRUE,475,630,0.324593384,27.92049697,0.327941422,0.337065491,-0.039068936,0.909882844,1,FALSE,DOWN
4930565N06Rik,TRUE,24,37,0.016230065,32.03936893,0.016569672,0.01979591,-0.236461828,0.611241744,1,FALSE,DOWN
Polq,TRUE,2,4,0.001562219,27.23712483,0.001380806,0.002140098,-0.369356099,0.708981244,1,FALSE,DOWN
Gm46559,TRUE,21,31,0.013275334,27.23712483,0.014498463,0.016585762,-0.172958886,0.727369543,1,FALSE,DOWN
Fstl1,TRUE,6,10,0.007253483,127.7698163,0.004142418,0.005350246,-0.284467201,0.844957541,1,FALSE,DOWN
Gpr156,TRUE,5,8,0.00406196,27.23712483,0.003452015,0.004280197,-0.217353005,0.796271125,1,FALSE,DOWN
Popdc2,TRUE,1,2,0.001286919,406.1649153,0.000690403,0.001070049,-0.217353005,1,1,FALSE,DOWN
Pla1a,TRUE,2,3,0.002781652,354.8717365,0.001380806,0.001605074,-0.047428004,1,1,FALSE,DOWN
Tmem39a,TRUE,122,165,0.083731625,27.29280818,0.084229165,0.088279057,-0.064915431,0.87131115,1,FALSE,DOWN
Gm17103,TRUE,1,3,0.000805365,27.23712483,0.000690403,0.001605074,-0.632390505,0.642615385,1,FALSE,DOWN
Sidt1,TRUE,4,8,0.004467503,43.67293605,0.002761612,0.004280197,-0.480387411,0.597007332,1,FALSE,DOWN
Gm609,TRUE,1,2,0.000459665,27.23712483,0.000690403,0.001070049,-0.217353005,1,1,FALSE,DOWN
Tagln3,TRUE,11,16,0.008592029,50.86144426,0.007594433,0.008560393,-0.134890845,0.871806645,1,FALSE,DOWN
Gm15591,TRUE,1,3,0.001405912,427.7309386,0.000690403,0.001605074,-0.632390505,0.706565979,1,FALSE,DOWN
Nectin3,TRUE,485,654,0.334903481,28.00267533,0.334845452,0.349906081,-0.062929097,0.840429423,1,FALSE,DOWN
Dppa2,TRUE,0,1,0.000194218,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Myh15,TRUE,0,1,0.000428712,213.1666612,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Ift57,TRUE,70,91,0.045680938,27.26218733,0.04832821,0.048687238,-0.006205341,1,1,FALSE,DOWN
G730013B05Rik,TRUE,0,1,0.000405959,84.98699475,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
4930542D17Rik,TRUE,0,1,0.000185204,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Alcam,TRUE,328,480,0.249847025,29.71485913,0.226452182,0.256811803,-0.180339815,0.561869992,1,FALSE,DOWN
Cep97,TRUE,135,177,0.092523182,28.94634761,0.093204404,0.094699352,-0.020661094,0.976448798,1,FALSE,DOWN
Rpl24,TRUE,626,895,0.542561299,28.356026,0.432192274,0.478847007,-0.147423794,0.61938271,1,FALSE,DOWN
Zbtb11os1,TRUE,11,16,0.007592613,27.23712483,0.007594433,0.008560393,-0.134890845,0.862003065,1,FALSE,DOWN
Senp7,TRUE,380,540,0.274939208,28.44393808,0.262353137,0.288913278,-0.138228101,0.64809258,1,FALSE,DOWN
Tomm70a,TRUE,446,593,0.315812493,27.60397304,0.307919735,0.317269581,-0.042578604,0.903986717,1,FALSE,DOWN
Tmem30c,TRUE,0,2,0.000764654,254.4496426,0,0.001070049,-1.217353005,0.543083621,1,FALSE,DOWN
Crybg3,TRUE,16,25,0.012500884,51.43140547,0.011046448,0.013375615,-0.245367382,0.71345771,1,FALSE,DOWN
Gm18870,TRUE,0,1,0.000132163,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
4930500H12Rik,TRUE,2,6,0.004420332,294.4981586,0.001380806,0.003210148,-0.854782926,0.594298962,1,FALSE,DOWN
Robo2,TRUE,29,47,0.039583454,335.6475667,0.020021687,0.025146156,-0.31046241,0.84766111,1,FALSE,DOWN
Rbm11,TRUE,0,2,0.001136508,519.4530023,0,0.001070049,-1.217353005,0.574641031,1,FALSE,DOWN
Gm49587,TRUE,0,1,0.000293156,27.23712483,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
D16Ertd472e,TRUE,0,1,0.0005791,807.0657825,0,0.000535025,-0.632390505,1,1,FALSE,DOWN
Mrpl39,TRUE,87,132,0.067175401,27.90500443,0.06006506,0.070623246,-0.228241322,0.51840278,1,FALSE,DOWN
Adamts5,TRUE,2,6,0.002547873,33.51572113,0.001380806,0.003210148,-0.854782926,0.496708576,1,FALSE,DOWN
Gm32624,TRUE,1,2,0.00054626,27.23712483,0.000690403,0.001070049,-0.217353005,1,1,FALSE,DOWN
